X,Y,FID,LabelName,OpsName,Type,StreetNum,RoadName,RoadType,RoadSuffix,CampusCode,LGAName,LocalityNa,Postcode,VicgovRegi,State,ServiceNam
145.197700001723916,-36.057199998455033,259,Nathalia District Hospital,NATHALIA PUBLIC HOSPITAL,PUBLIC,36-44,MCDONELL,STREET, ,4010,Moira (S),NATHALIA,3638,HUME,VIC,Nathalia District Hospital
146.314300001136615,-36.354299998641963,260,Northeast Health Wangaratta,WANGARATTA BASE HOSPITAL,PUBLIC,35-47,GREEN,STREET, ,1150,Wangaratta (RC),WANGARATTA,3677,HUME,VIC,Northeast Health Wangaratta
145.443800002399485,-36.100000000755792,261,Numurkah District Health Service,NUMURKAH PUBLIC HOSPITAL,PUBLIC,2,KATAMATITE-NATHALIA,ROAD, ,3030,Moira (S),NUMURKAH,3636,HUME,VIC,Numurkah & District Health Service
145.061800002864175,-37.816299999789585,262,O'Connell Family Centre,CANTERBURY PUBLIC HOSPITAL,PUBLIC,6,MONT ALBERT,ROAD, ,2100,Boroondara (C),CANTERBURY,3126,EMR,VIC,Mercy Health
147.597199998569778,-37.098099997975261,263,Omeo District Health,OMEO PUBLIC HOSPITAL,PUBLIC,10,EASTON,STREET, ,2040,East Gippsland (S),OMEO,3898,Gipp,VIC,Omeo District Health
148.46559999884073,-37.70169999773038,264,Orbost Regional Health,ORBOST PUBLIC HOSPITAL,PUBLIC,104,BOUNDARY,ROAD, ,5050,East Gippsland (S),ORBOST,3888,Gipp,VIC,Orbost Regional Health
143.664600000027434,-38.75389999832197,265,Otway Health,APOLLO BAY PUBLIC HOSPITAL,PUBLIC,75,MCLACHLAN,STREET, ,2020,Colac-Otway (S),APOLLO BAY,3233,BSW,VIC,Otway Health
145.163999997149716,-37.852400000040568,266,"Peter James Centre, The",PETER JAMES CENTRE,PUBLIC,321-345,BURWOOD,HIGHWAY, ,2120,Whitehorse (C),FOREST HILL,3131,EMR,VIC,Eastern Health
144.956633348442097,-37.799998548131533,267,Peter MacCallum Cancer Centre,PETER MACCALLUM CANCER INSTITUTE,PUBLIC,305,GRATTAN,STREET, ,1550,Melbourne (C),MELBOURNE,3000,NWMR,VIC,Peter MacCallum Cancer Centre
141.606200002020074,-38.341200000538244,268,Portland District Health,PORTLAND PUBLIC HOSPITAL,PUBLIC,141-151,BENTINCK,STREET, ,2460,Glenelg (S),PORTLAND,3305,BSW,VIC,Portland District Health
145.178300001005255,-37.972199997930275,269,"Queen Elizabeth Centre, The",QUEEN ELIZABETH - NOBLE PARK,PUBLIC,37-53,THOMAS,STREET, ,3110,Greater Dandenong (C),NOBLE PARK,3174,SMR,VIC,Queen Elizabeth Centre
142.781999997475992,-34.58449999860823,270,"Robinvale District Health Services, Robinvale",ROBINVALE PUBLIC HOSPITAL,PUBLIC,128-132,LATJE,ROAD, ,3130,Swan Hill (RC),ROBINVALE,3549,LMR,VIC,Robinvale District Health Services
144.6978000031269,-36.366500000070715,271,Rochester and Elmore District Health Service,ROCHESTER PUBLIC HOSPITAL,PUBLIC,1,PASCOE,STREET, ,3140,Campaspe (S),ROCHESTER,3561,LMR,VIC,Rochester & Elmore District Health Service
144.884599998064402,-38.361900000801839,272,Rosebud Hospital,ROSEBUD PUBLIC HOSPITAL,PUBLIC,1527,POINT NEPEAN,ROAD, ,1250,Mornington Peninsula (S),CAPEL SOUND,3940,SMR,VIC,Peninsula Health
144.955899998266034,-37.799199997839544,273,Royal Melbourne Hospital,ROYAL MELBOURNE HOSPITAL,PUBLIC,300,GRATTAN,STREET, ,1334,Melbourne (C),PARKVILLE,3052,NWMR,VIC,Melbourne Health
144.948799998047463,-37.778299997733242,274,Royal Melbourne Hospital (Royal Park Campus),MELBOURNE EXTENDED CARE,PUBLIC,34-56,POPLAR,ROAD, ,1335,Melbourne (C),PARKVILLE,3052,NWMR,VIC,Melbourne Health
145.023800001046538,-37.789299997626081,275,Royal Talbot Rehabilitation Centre,ROYAL TALBOT REHABILITATION,PUBLIC,1,YARRA,BOULEVARD, ,3220,Boroondara (C),KEW,3101,EMR,VIC,Austin Health
142.366899996587193,-35.732599998726755,276,Rural Northwest Health (Hopetoun),HOPETOUN PUBLIC HOSPITAL,PUBLIC,12,MITCHELL,PLACE, ,1572,Yarriambiack (S),HOPETOUN,3396,Gram,VIC,Rural Northwest Health
142.382100000650951,-36.252799997617139,277,Rural Northwest Health (Warracknabeal),WARRACKNABEAL PUBLIC HOSPITAL,PUBLIC,18,DIMBOOLA,ROAD, ,1571,Yarriambiack (S),WARRACKNABEAL,3393,Gram,VIC,Rural Northwest Health
145.018499999672258,-37.960999998426885,278,Sandringham & District Memorial Hospital,SANDRINGHAM PUBLIC HOSPITAL,PUBLIC,191-193,BLUFF,ROAD, ,1360,Bayside (C),SANDRINGHAM,3191,SMR,VIC,Alfred Health
145.138599999209987,-37.018499999733152,279,Seymour Health,SEYMOUR PUBLIC HOSPITAL,PUBLIC,1,BRETONNEUX,STREET, ,2190,Mitchell (S),SEYMOUR,3660,HUME,VIC,Seymour District Memorial Hospital
146.206200003709881,-38.658699999755513,280,South Gippsland Hospital (Foster),FOSTER PUBLIC HOSPITAL,PUBLIC,83,STATION,ROAD, ,4240,South Gippsland (S),FOSTER,3960,Gipp,VIC,South Gippsland Hospital
143.137900002492842,-38.237100000443164,281,South West Healthcare (Camperdown),CAMPERDOWN PUBLIC HOSPITAL,PUBLIC,9,ROBINSON,STREET, ,3080,Corangamite (S),CAMPERDOWN,3260,BSW,VIC,South West Healthcare
142.472800001309082,-38.380399997707976,282,South West Healthcare (Warrnambool),WARRNAMBOOL PUBLIC HOSPITAL,PUBLIC,25,RYOT,STREET, ,2160,Warrnambool (C),WARRNAMBOOL,3280,BSW,VIC,South West Healthcare
145.053199998878739,-37.809199999334936,283,St George's Health Service (Aged Care),ST GEORGES HEALTH SERVICE,PUBLIC,283,COTHAM,ROAD, ,1700,Boroondara (C),KEW,3101,EMR,VIC,St Vincents Health
144.97510000361396,-37.806799999501855,284,St Vincent's Hospital,ST VINCENTS PUBLIC HOSPITAL,PUBLIC,41,VICTORIA,PARADE, ,1450,Yarra (C),FITZROY,3065,NWMR,VIC,St Vincents Health
142.781400003027443,-37.059399999013394,285,Stawell Regional Health,STAWELL PUBLIC HOSPITAL,PUBLIC,27-29,SLOANE,STREET, ,2260,Northern Grampians (S),STAWELL,3380,Gram,VIC,Stawell Regional Health
144.816000000204411,-37.759899999032093,286,Sunshine Hospital,WESTERN HOSPITAL - SUNSHINE,PUBLIC,176-190,FURLONG,ROAD, ,1390,Brimbank (C),ST ALBANS,3021,NWMR,VIC,Western Health
143.556599997343852,-35.340599997882791,287,Swan Hill District Health (Swan Hill),SWAN HILL PUBLIC HOSPITAL,PUBLIC,50-54,SPLATT,STREET, ,1491,Swan Hill (RC),SWAN HILL,3585,LMR,VIC,Swan Hill District Health
147.18389999847804,-36.213799997553515,288,Tallangatta Health Service,TALLANGATTA PUBLIC HOSPITAL,PUBLIC,25,BARREE,STREET, ,1290,Towong (S),TALLANGATTA,3700,HUME,VIC,Tallangatta Health Service
142.902400002226443,-38.239399998606849,289,Terang and Mortlake Health Service (Terang),TERANG PUBLIC HOSPITAL,PUBLIC,13,AUSTIN,AVENUE, ,3350,Corangamite (S),TERANG,3264,BSW,VIC,Terang & Mortlake Health Service
144.982100002002227,-37.845600000838694,290,The Alfred,ALFRED PUBLIC HOSPITAL,PUBLIC,55,COMMERCIAL,ROAD, ,1010,Melbourne (C),MELBOURNE,3004,NWMR,VIC,Alfred Health
145.015100002852563,-37.652600000966885,291,The Northern Hospital,NORTHERN PUBLIC HOSPITAL,PUBLIC,185,COOPER,STREET, ,1280,Whittlesea (C),EPPING,3076,NWMR,VIC,Northern Health
144.948899999257549,-37.793999998412701,292,"Royal Children's Hospital, The",ROYAL CHILDRENS HOSPITAL,PUBLIC,50,FLEMINGTON,ROAD, ,1191,Melbourne (C),PARKVILLE,3052,NWMR,VIC,Royal Childrens Hospital
144.976099997569037,-37.808799999785606,293,Royal Victorian Eye and Ear Hospital,ROYAL VIC EYE AND EAR,PUBLIC,32,GISBORNE,STREET, ,1240,Melbourne (C),EAST MELBOURNE,3002,NWMR,VIC,Royal Victorian Eye & Ear Hospital
144.95517218906204,-37.799156990504102,294,"Royal Women's Hospital, The",ROYAL WOMENS PUBLIC HOSPITAL,PUBLIC,20,FLEMINGTON,ROAD, ,1230,Melbourne (C),PARKVILLE,3052,NWMR,VIC,Royal Womens Hospital
142.976599998674203,-38.486499997836461,295,Timboon and District Healthcare Service,TIMBOON PUBLIC HOSPITAL,PUBLIC,21,HOSPITAL,ROAD, ,2360,Corangamite (S),TIMBOON,3268,BSW,VIC,Timboon & District Healthcare Service
144.887599996683122,-37.797400000717346,296,Tweddle Child and Family Health Service,TWEDDLE CHILD FAMILY HOSPITAL,PUBLIC,49-71,ADELAIDE,STREET, ,1900,Maribyrnong (C),FOOTSCRAY,3011,NWMR,VIC,Tweddle Child & Family Health Centre
147.903200000369452,-36.198800000780537,297,Upper Murray Health and Community Services (Corryong),CORRYONG PUBLIC HOSPITAL,PUBLIC,16-20,KIELL,STREET, ,2150,Towong (S),CORRYONG,3707,HUME,VIC,Upper Murray Health & Community Services
145.226199999544548,-37.848199999509397,298,Wantirna Health,WANTIRNA PUBLIC HOSPITAL,PUBLIC,251,MOUNTAIN,HIGHWAY, ,2330,Knox (C),WANTIRNA,3152,EMR,VIC,Eastern Health
144.69919999694136,-37.88579999905852,299,Mercy Public Hospitals Inc (Werribee),WERRIBEE MERCY HOSPITAL,PUBLIC,300-310,PRINCES,HIGHWAY, ,1320,Wyndham (C),WERRIBEE,3030,NWMR,VIC,Mercy Public Hospitals Inc
145.927500002054103,-38.172799999873789,300,West Gippsland Healthcare Group (Warragul),WARRAGUL PUBLIC HOSPITAL,PUBLIC,41,LANDSBOROUGH,STREET, ,1580,Baw Baw (S),WARRAGUL,3820,Gipp,VIC,West Gippsland Healthcare Group
141.984399996419029,-36.14090000044127,301,West Wimmera Health Service (Jeparit),JEPARIT PUBLIC HOSPITAL,PUBLIC,2,CHARLES,STREET, ,2373,Hindmarsh (S),JEPARIT,3423,Gram,VIC,West Wimmera Health Service
141.245999999079146,-36.381499997145497,302,West Wimmera Health Service (Kaniva),KANIVA PUBLIC HOSPITAL,PUBLIC,1-7,ROACHE,STREET, ,2372,West Wimmera (S),KANIVA,3419,Gram,VIC,West Wimmera Health Service
141.656099997592179,-36.333899999593072,303,West Wimmera Health Service (Nhill),NHILL PUBLIC HOSPITAL,PUBLIC,51,NELSON,STREET, ,2371,Hindmarsh (S),NHILL,3418,Gram,VIC,West Wimmera Health Service
141.995099999306746,-35.904100000131585,304,West Wimmera Health Service (Rainbow),RAINBOW PUBLIC HOSPITAL,PUBLIC,2,SWINBOURNE,AVENUE, ,2374,Hindmarsh (S),RAINBOW,3424,Gram,VIC,West Wimmera Health Service
142.030100003263755,-37.737300000559756,305,Hamilton Base Hospital,HAMILTON BASE PUBLIC HOSPITAL,PUBLIC,20,FOSTER,STREET, ,1071,Southern Grampians (S),HAMILTON,3300,BSW,VIC,Western District Health Service
142.282499998965477,-37.877199999410891,306,Penshurst & District Memorial Hospital,PENSHURST PUBLIC HOSPITAL,PUBLIC,146,COBB,STREET, ,1072,Southern Grampians (S),PENSHURST,3289,BSW,VIC,Western District Health Service
141.692500002518557,-37.599800000790303,307,Western District Health Service (Coleraine),COLERAINE PUBLIC HOSPITAL,PUBLIC,71,MCLEOD,STREET, ,2140,Southern Grampians (S),COLERAINE,3315,BSW,VIC,Western District Health Service
144.887400000992699,-37.792399997986521,308,Western Hospital (Footscray),WESTERN HOSPITAL - FOOTSCRAY,PUBLIC,160,GORDON,STREET, ,1180,Maribyrnong (C),FOOTSCRAY,3011,NWMR,VIC,Western Health
144.892800003373736,-37.863599999968727,309,Williamstown Hospital,WILLIAMSTOWN PUBLIC HOSPITAL,PUBLIC,76A,RAILWAY,CRESCENT, ,1460,Hobsons Bay (C),WILLIAMSTOWN,3016,NWMR,VIC,Western Health
142.024199999500752,-36.449700000942393,310,Wimmera Base Hospital (Dimboola),DIMBOOLA PUBLIC HOSPITAL,PUBLIC,32,ANDERSON,STREET, ,3180,Hindmarsh (S),DIMBOOLA,3414,Gram,VIC,Wimmera Health Care Group
142.209200002586044,-36.711899999050964,311,Wimmera Base Hospital (Horsham),HORSHAM PUBLIC HOSPITAL,PUBLIC,83,BAILLIE,STREET, ,2170,Horsham (RC),HORSHAM,3400,Gram,VIC,Wimmera Health Care Group
146.879500001304592,-36.131799998511283,312,Albury Wodonga Health (Wodonga),WODONGA PUBLIC HOSPITAL,PUBLIC,53-81,VERMONT,STREET, ,1660,Wodonga (RC),WODONGA,3690,HUME,VIC,Albury Wodonga Health
146.67809999716664,-38.557100000754403,313,Yarram and District Health Service,YARRAM PUBLIC HOSPITAL,PUBLIC,85-91,COMMERCIAL,ROAD, ,1770,Wellington (S),YARRAM,3971,Gipp,VIC,Yarram & District Health Service
146.006832704248694,-36.011198047197986,314,Yarrawonga Health,YARRAWONGA PUBLIC HOSPITAL,PUBLIC,33,PIPER,STREET, ,1780,Moira (S),YARRAWONGA,3730,HUME,VIC,Yarrawonga District Health Service
145.431299999328616,-37.21389999909978,315,Yea and District Memorial Hospital,YEA PUBLIC HOSPITAL,PUBLIC,45,STATION,STREET, ,3590,Murrindindi (S),YEA,3717,HUME,VIC,Yea & District Memorial Hospital
145.351400003350733,-37.756599999215254,316,Yarra Ranges Health,LILYDALE PUBLIC HOSPITAL,PUBLIC,25,MARKET,STREET, ,3690,Yarra Ranges (S),LILYDALE,3140,EMR,VIC,Eastern Health
145.149599998780047,-38.172799999965108,317,Golf Links Road Rehabilitation Centre,MOUNT ELIZA REHAB - FRANKSTON,PUBLIC,125,GOLF LINKS,ROAD, ,4083,Frankston (C),FRANKSTON,3199,SMR,VIC,Peninsula Health
145.041599995821002,-38.230099997544841,318,The Mornington Centre,MOUNT ELIZA REHAB - MORNINGTON,PUBLIC,24,SEPARATION,STREET, ,4084,Mornington Peninsula (S),MORNINGTON,3931,SMR,VIC,Peninsula Health
144.732699997453039,-37.577199998133729,319,Sunbury Day Hospital,SUNBURY PUBLIC HOSPITAL,PUBLIC,7,MACEDON,STREET, ,2700,Hume (C),SUNBURY,3429,NWMR,VIC,Western Health
146.939699999843441,-36.078499997922044,320,Albury Wodonga Health (Albury),ALBURY BASE PUBLIC HOSPITAL,PUBLIC,201,BORELLA,ROAD, ,1650,Albury (C),EAST ALBURY (NSW),2640, ,NSW,Albury Wodonga Health
142.857699997176866,-35.500500000476315,321,Mallee Track Health & Community Service (Sea Lake),SEA LAKE AND DISTRICT HOSPITAL,PUBLIC,33-43,MCCLELLAND,AVENUE, ,7270,Buloke (S),SEA LAKE,3533,LMR,VIC,Mallee Track Health & Community Service
144.887100003694059,-37.791099998097607,322,Orygen Inpatient Unit,ORYGEN YOUTH HEALTH,PUBLIC,10,MAVIS,STREET, ,1332,Maribyrnong (C),FOOTSCRAY,3011,NWMR,VIC,Melbourne Health
145.018499999672258,-37.960999998426885,323,Women's Sandringham,SANDRINGHAM WOMENS,PUBLIC,191-193,BLUFF,ROAD, ,1232,Bayside (C),SANDRINGHAM,3191,SMR,VIC,Royal Womens Hospital
144.886976399624331,-37.791621727948879,324,Ursula Frayne Centre,URSULA FRAYNE CENTRE,PUBLIC,160,GORDON,STREET, ,1321,Maribyrnong (C),FOOTSCRAY,3011,NWMR,VIC,Mercy Public Hospitals Inc
144.977380191697677,-37.811872590961677,325,Eye and Ear on the Park,EYE AND EAR ON THE PARK,PUBLIC,2,ST ANDREWS,PLACE, ,1240,Melbourne (C),EAST MELBOURNE,3002,NWMR,VIC,Royal Victorian Eye & Ear Hospital
